"iter1" "study1" "event1" "beta0" NA NA "est" NA 0.286691305725935 0.266278505146135 0.322595578098528 0.311432015400895 0.370667995140234 0.355511337277565 0.402290385424524 0.42084436589401 0.420806462844342 0.394713658296904 0.400710611452581 0.393972891179529 0.393946347398355 0.390556500096005 0.412059673399585 0.436316129464264 0.44425040373274 0.463817264883892 0.462076764219291 0.461930620061216 0.446203443886571
"iter1" "study1" "event1" "beta1" NA NA "est" NA -0.325696522360129 -0.290257842918356 -0.330195740736935 -0.33171323322924 -0.360281162993917 -0.344108578533122 -0.329413368596291 -0.349387704993223 -0.344377426523164 -0.320726982767986 -0.290794040824606 -0.252795318530434 -0.252676416207185 -0.227047845790939 -0.243425721281504 -0.26375774249342 -0.258569174816549 -0.287067975245191 -0.290356867207018 -0.227293288938488 -0.215133195079276
"iter1" "study1" "event1" "gamma" NA NA "est" NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iter1" "study1" "event2" "beta0" NA NA "est" NA 0.286691305725935 0.266278505146135 0.322595578098528 0.311432015400895 0.370667995140234 0.355511337277565 0.402290385424524 0.42084436589401 0.420806462844342 0.394713658296904 0.400710611452581 0.393972891179529 0.393946347398355 0.390556500096005 0.412059673399585 0.436316129464264 0.44425040373274 0.463817264883892 0.462076764219291 0.461930620061216 0.446203443886571
"iter1" "study1" "event2" "beta1" NA NA "est" NA -0.198281220822437 -0.21167083832737 -0.175354807516561 -0.187732914963602 -0.0980797507289966 -0.0454976204392504 -0.0682442259417706 -0.0699887963861696 -0.0718328610085487 -0.114661936056235 -0.108015406372102 -0.100337954384378 -0.082681894735439 -0.0672368457887305 -0.127951627677826 -0.182603806825753 -0.179640686227468 -0.20132609106522 -0.213320478647352 -0.193898517766703 -0.193598157245147
"iter1" "study1" "event2" "gamma" NA NA "est" NA -0.472734519349926 -0.459727676435948 -0.536636123209092 -0.540501915789301 -0.530019181663296 -0.541670429638499 -0.587081793944607 -0.607298659719668 -0.608700920792584 -0.530144309564189 -0.54957729625509 -0.472616900271262 -0.457136638158987 -0.458894814726465 -0.440107695649134 -0.42823237079932 -0.434977942277728 -0.43271396557423 -0.431371335561171 -0.429140598215498 -0.413347841240995
"iter1" "study2" "event1" "beta0" NA NA "est" NA 0.286691305725935 0.266278505146135 0.322595578098528 0.311432015400895 0.370667995140234 0.355511337277565 0.402290385424524 0.42084436589401 0.420806462844342 0.394713658296904 0.400710611452581 0.393972891179529 0.393946347398355 0.390556500096005 0.412059673399585 0.436316129464264 0.44425040373274 0.463817264883892 0.462076764219291 0.461930620061216 0.446203443886571
"iter1" "study2" "event1" "beta1" NA NA "est" NA -0.325696522360129 -0.290257842918356 -0.330195740736935 -0.33171323322924 -0.360281162993917 -0.344108578533122 -0.329413368596291 -0.349387704993223 -0.344377426523164 -0.320726982767986 -0.290794040824606 -0.252795318530434 -0.252676416207185 -0.227047845790939 -0.243425721281504 -0.26375774249342 -0.258569174816549 -0.287067975245191 -0.290356867207018 -0.227293288938488 -0.215133195079276
"iter1" "study2" "event1" "gamma" NA NA "est" NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iter1" "study2" "event2" "beta0" NA NA "est" NA 0.286691305725935 0.266278505146135 0.322595578098528 0.311432015400895 0.370667995140234 0.355511337277565 0.402290385424524 0.42084436589401 0.420806462844342 0.394713658296904 0.400710611452581 0.393972891179529 0.393946347398355 0.390556500096005 0.412059673399585 0.436316129464264 0.44425040373274 0.463817264883892 0.462076764219291 0.461930620061216 0.446203443886571
