1 46 0.153488372093023 0.2 0.381395348837209 0.265116279069767
1 51 0.206201550387597 0.147286821705426 0.301550387596899 0.344961240310078
1 56 0.245736434108527 0.107751937984496 0.257364341085271 0.389147286821705
1 61 0.286821705426357 0.0666666666666667 0.196124031007752 0.450387596899225
1 66 0.321705426356589 0.0317829457364341 0.131782945736434 0.514728682170543
2 46 0.110746812386157 0.126775956284153 0.471402550091075 0.291074681238616
2 51 0.148998178506375 0.0885245901639344 0.350091074681239 0.412386156648452
2 56 0.182149362477231 0.0553734061930783 0.273588342440801 0.488888888888889
2 61 0.205464480874317 0.0320582877959927 0.21384335154827 0.548633879781421
2 66 0.225500910746812 0.0120218579234973 0.138069216757741 0.624408014571949
3 46 0.0799614643545279 0.212909441233141 0.542389210019268 0.164739884393064
3 51 0.151252408477842 0.141618497109827 0.4373795761079 0.269749518304432
3 56 0.205202312138728 0.0876685934489403 0.289980732177264 0.417148362235067
3 61 0.251445086705202 0.0414258188824663 0.180154142581888 0.526974951830443
3 66 0.28131021194605 0.0115606936416185 0.108863198458574 0.598265895953757
