"iter1" "cohort" "hdage_nobase" "beta0" NA NA "est" NA 1.50693298790257 1.19575984712034 1.08724893972234 1.23022180360839 1.40238860100194
"iter1" "cohort" "hdage_nobase" "beta1" NA NA "est" NA -0.101498531776067 -0.0711112433560057 -0.0567095759614427 -0.0488247197437065 -0.0445288676380301
"iter1" "cohort" "hdage_nobase" "gamma" NA NA "est" NA 0 0 0 0 0
"iter1" "cohort" "hdage_nobase" "omega" NA NA "est" NA 0 0 0 0 0
"iter1" "cohort" "mcione" "beta0" NA NA "est" NA 8.37970182515386 7.59980573318936 7.11301644167474 6.88707947306458 7.137236968084
"iter1" "cohort" "mcione" "beta1" NA NA "est" NA -0.22337895575069 -0.174409926970144 -0.147759242148085 -0.125059243510545 -0.108910361768265
"iter1" "cohort" "mcione" "gamma" NA NA "est" NA 0 0 0 0 0
"iter1" "cohort" "mcione" "omega" NA NA "est" NA 0 0 0 0 0
"iter1" "cohort" "tfctwo" "beta0" NA NA "est" NA 2.53398501827151 1.80385975163827 1.68602998283729 1.58025672104814 1.50046986155426
"iter1" "cohort" "tfctwo" "beta1" NA NA "est" NA -0.116269649495551 -0.0826282427894876 -0.0729520437340753 -0.0642003058886284 -0.0531142813879535
"iter1" "cohort" "tfctwo" "gamma" NA NA "est" NA 0 0 0 0 0
"iter1" "cohort" "tfctwo" "omega" NA NA "est" NA 0 0 0 0 0
"iter1" "predict" "hdage_nobase" "beta0" NA NA "est" NA 1.58771590430286 1.22497045089502 1.08915096641673 1.10580724236479 1.26729062511627
"iter1" "predict" "hdage_nobase" "beta1" NA NA "est" NA -0.113499114622004 -0.0775687480723952 -0.0627875829259604 -0.0573551934818394 -0.0517651312583049
"iter1" "predict" "hdage_nobase" "gamma" NA NA "est" NA 0 0 0 0 0
"iter1" "predict" "hdage_nobase" "omega" NA NA "est" NA 0 0 0 0 0
"iter1" "predict" "mcione" "beta0" NA NA "est" NA 6.63778652380608 5.81597477171916 5.64560294852602 5.75165233060213 6.01767813687127
"iter1" "predict" "mcione" "beta1" NA NA "est" NA -0.17374168869097 -0.13559907478872 -0.114541971239672 -0.102931436678469 -0.0983632820293043
"iter1" "predict" "mcione" "gamma" NA NA "est" NA 0 0 0 0 0
"iter1" "predict" "mcione" "omega" NA NA "est" NA 0 0 0 0 0
"iter1" "predict" "tfctwo" "beta0" NA NA "est" NA 1.87048882887634 1.09880056893704 0.636193382775845 0.641625194946292 0.867495348266729
"iter1" "predict" "tfctwo" "beta1" NA NA "est" NA -0.120138633705078 -0.0883005064190738 -0.0576389966955095 -0.0465659633498011 -0.0423182096353684
"iter1" "predict" "tfctwo" "gamma" NA NA "est" NA 0 0 0 0 0
"iter1" "predict" "tfctwo" "omega" NA NA "est" NA 0 0 0 0 0
"iter1" "pharos" "hdage_nobase" "beta0" NA NA "est" NA 5.83874081781484 3.44712148614901 3.28878890038471 3.09642149072179 3.59855926277606
"iter1" "pharos" "hdage_nobase" "beta1" NA NA "est" NA -0.189530410312394 -0.116869301324323 -0.0959421619219806 -0.0779257120743008 -0.0745750032310064
"iter1" "pharos" "hdage_nobase" "gamma" NA NA "est" NA 0 0 0 0 0
"iter1" "pharos" "hdage_nobase" "omega" NA NA "est" NA 0 0 0 0 0
"iter1" "pharos" "mcione" "beta0" NA NA "est" NA 11.6639850949027 9.23550187149629 8.17865775224986 8.54551832205371 9.59604834275431
"iter1" "pharos" "mcione" "beta1" NA NA "est" NA -0.297074773253449 -0.214860815348252 -0.165468368332317 -0.146729889238757 -0.143102629549194
"iter1" "pharos" "mcione" "gamma" NA NA "est" NA 0 0 0 0 0
"iter1" "pharos" "mcione" "omega" NA NA "est" NA 0 0 0 0 0
"iter1" "pharos" "tfctwo" "beta0" NA NA "est" NA 6.65637968691756 4.13116011139358 3.55579763719114 2.8194539461659 2.70468902554434
"iter1" "pharos" "tfctwo" "beta1" NA NA "est" NA -0.197671488057769 -0.139483988583493 -0.120547882798748 -0.0926918839111357 -0.0679778997355202
"iter1" "pharos" "tfctwo" "gamma" NA NA "est" NA 0 0 0 0 0
"iter1" "pharos" "tfctwo" "omega" NA NA "est" NA 0 0 0 0 0
"iter1" "cohort" "hdage_nobase" "beta0" NA NA "varest" NA 0.398379605713077 0.203510561820455 0.142222409575191 0.093066357588244 0.077037451074079
"iter1" "cohort" "hdage_nobase" "beta1" NA NA "varest" NA 0.000284375839395129 0.000116140379311113 6.46080492646117e-05 4.3431406315032e-05 3.01390696546629e-05
"iter1" "cohort" "hdage_nobase" "gamma" NA NA "varest" NA 0 0 0 0 0
"iter1" "cohort" "hdage_nobase" "omega" NA NA "varest" NA 0 0 0 0 0
"iter1" "cohort" "mcione" "beta0" NA NA "varest" NA 0.669521154476522 0.404217846668873 0.259911777118581 0.20245757476209 0.175023460103434
"iter1" "cohort" "mcione" "beta1" NA NA "varest" NA 0.000336359364334805 0.000163833324442259 0.000106526393432836 7.1129901913095e-05 5.2968370511549e-05
"iter1" "cohort" "mcione" "gamma" NA NA "varest" NA 0 0 0 0 0
"iter1" "cohort" "mcione" "omega" NA NA "varest" NA 0 0 0 0 0
"iter1" "cohort" "tfctwo" "beta0" NA NA "varest" NA 0.374360044575882 0.204508895225324 0.16724882087223 0.127094764198774 0.102658211966903
"iter1" "cohort" "tfctwo" "beta1" NA NA "varest" NA 0.000272076060118897 0.000120009578783872 9.12649428032082e-05 6.47138208316645e-05 3.62564271429721e-05
"iter1" "cohort" "tfctwo" "gamma" NA NA "varest" NA 0 0 0 0 0
"iter1" "cohort" "tfctwo" "omega" NA NA "varest" NA 0 0 0 0 0
"iter1" "predict" "hdage_nobase" "beta0" NA NA "varest" NA 0.444062810421245 0.156815998492246 0.0960122754438149 0.0716672514273738 0.046735760970125
"iter1" "predict" "hdage_nobase" "beta1" NA NA "varest" NA 0.000225954830246231 8.78795283642474e-05 4.95862587213018e-05 3.56884355872245e-05 2.22200152482363e-05
"iter1" "predict" "hdage_nobase" "gamma" NA NA "varest" NA 0 0 0 0 0
